ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-04-06 04:51:18-04:00,6800906,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Long(),274322994321971,796528100,290342611025,290380199788,796528,0,0,0,False,7,290693870000
2022-04-06 04:51:18-04:00,6800907,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,PositionDirection.Long(),754100000000000,2190146799,290380199788,290483567012,2190146,0,0,0,False,7,290693870000
2022-04-06 04:51:18-04:00,6800908,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,PositionDirection.Long(),350685629313,117537733,33515937738187,33517167239508,117537,0,0,0,False,2,33561823000000
2022-04-06 04:51:22-04:00,6800909,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,PositionDirection.Long(),239650060847759,696183420,290483567012,290516428273,696183,0,0,0,False,7,290778260000
2022-04-06 04:51:22-04:00,6800910,GNXbt1hXLQM43YSNujBVc7eJ2sVHsWwx2KHFYyadzQzC,8T7ZcyKUXGRbHniZL1F8CUCVQL9HqTBmFQjKTznkaAmC,PositionDirection.Long(),99446052203637,288913900,290516428273,290530066137,288913,0,0,0,False,7,290778260000
2022-04-06 04:51:22-04:00,6800911,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,PositionDirection.Short(),8600000000000,99299449,1154648340000,1154641190426,99299,0,0,0,False,3,1156125840000
2022-04-06 04:51:23-04:00,6800912,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Long(),127288368598466,369822092,290530066137,290547523651,369822,0,0,0,False,7,290773380000
2022-04-06 04:51:25-04:00,6800913,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),74364003141397,931797300,1252979630342,1253064318798,931797,0,0,0,False,0,1253584300000
2022-04-06 04:51:27-04:00,6800914,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Long(),438600000000000,5497035767,1253064318798,1253563987280,5497035,0,0,0,False,0,1253592810000
2022-04-06 04:51:27-04:00,6800915,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,PositionDirection.Long(),239597309480462,696183420,290547523651,290580388529,696183,0,0,0,False,7,290746170000
2022-04-06 04:51:42-04:00,6800916,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,PositionDirection.Long(),243693681230877,708166781,290580388529,290613821016,708166,0,0,0,False,7,290700000000
2022-04-06 04:51:46-04:00,6800917,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,PositionDirection.Long(),2977998669460,998296287,33517167239508,33527610808846,998296,0,0,0,False,2,33574791000000
2022-04-06 04:51:46-04:00,6800918,CQ4auay9rWinjqjseb7X1gds6XwbicfGKoThNm9dzATJ,2SsRMthQAkt9Sc4qVcSpe8vi4FwgjyKiFt7x1Q4n9fwJ,PositionDirection.Long(),228000000000000,1101675850,483141322187,483241006666,1101675,0,0,0,False,11,483685190000
2022-04-06 04:52:05-04:00,6800919,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),645431855008972,1876000000,290613821016,290702396092,1876000,0,0,0,False,7,290800560000
2022-04-06 04:52:10-04:00,6800920,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),114216488310787,1431851100,1253563987280,1253694155753,1431851,0,0,0,False,0,1254593810000
2022-04-06 04:52:11-04:00,6800921,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,PositionDirection.Long(),154953289635,51952557,33527610808846,33528154349472,51952,0,0,0,False,2,33572762000000
2022-04-06 04:52:16-04:00,6800922,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),3454746648822,152470700,4413316257076,4413420723050,152470,0,0,0,False,5,4420205600000
2022-04-06 04:52:16-04:00,6800923,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Long(),258900000000000,3246196198,1253694155753,1253989289958,3246196,0,0,0,False,0,1254718100000
2022-04-06 04:52:21-04:00,6800924,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Long(),179200000000000,2247331890,1253989289958,1254193630830,2247331,0,0,0,False,0,1255388180000
2022-04-06 04:52:21-04:00,6800925,HSN7LcRvQhdZpE7KNuCEyfh1Vi1jWuD7H1cjAPRJ7GdL,3n8m59tLXoCFRjCy7Ha2waRkhNPZu1aUMpkpw1Tvwfps,PositionDirection.Long(),187355426405116,2350000000,1254193630830,1254407324708,2350000,0,0,0,False,0,1255404380000
2022-04-06 04:52:22-04:00,6800926,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Long(),3337792593478943,274718400,8230263609,8230819125,274718,0,0,0,False,10,8226592200
2022-04-06 04:52:22-04:00,6800927,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,PositionDirection.Long(),220265292633,997873802,453006284082375,453059117106662,997873,0,0,0,False,1,453738180000000
2022-04-06 04:52:22-04:00,6800928,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),3408839820858,150448200,4413420723050,4413523804510,150448,0,0,0,False,5,4421450500000
2022-04-06 04:52:22-04:00,6800929,HpjmrE69DTK9F4KK3Ph5QrJbnZF8n3hmuJt6c5KVZDYZ,DnbDD6deFUkm1qeEfZT3M9GVNtzu8e2GpdXzNKBfTT11,PositionDirection.Long(),561881100308,188393900,33528154349472,33530125410459,188393,0,0,0,False,2,33582700000000
2022-04-06 04:52:23-04:00,6800930,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),1999946524118532,313983869,15699193486,15700032975,313983,0,0,0,False,6,15698842400
2022-04-06 04:52:23-04:00,6800931,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Long(),136134258077364,159457000,117122573179,117141751381,159457,0,0,0,False,14,117445000000
2022-04-06 04:52:23-04:00,6800932,DnkhHbgvf2ztxoQGEf3uUfE2evKm8jZCF8Ygt8SVNFYY,AeNymUw3LjDi3wMtdQ5NyrLPhL3P1GqVcExNNYccJzub,PositionDirection.Long(),37979524412,12734608,33530125410459,33530258647691,12734,0,0,0,False,2,33582897000000
2022-04-06 04:52:24-04:00,6800933,HpjmrE69DTK9F4KK3Ph5QrJbnZF8n3hmuJt6c5KVZDYZ,DnbDD6deFUkm1qeEfZT3M9GVNtzu8e2GpdXzNKBfTT11,PositionDirection.Long(),652790446157,218889800,33530258647691,33532548847695,218889,0,0,0,False,2,33581378000000
2022-04-06 04:52:25-04:00,6800934,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Long(),126759142673325,148499200,117141751381,117159613079,148499,0,0,0,False,14,117445000000
2022-04-06 04:52:25-04:00,6800935,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,PositionDirection.Long(),3639454524126,1220634272,33532548847695,33545321532993,1220634,0,0,0,False,2,33582459000000
2022-04-06 04:52:26-04:00,6800936,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),3358642684129,148236200,4413523804510,4413625371568,148236,0,0,0,False,5,4422270000000
2022-04-06 04:52:28-04:00,6800937,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Long(),116954782838849,137033410,117159613079,117176096863,137033,0,0,0,False,14,117445000000
2022-04-06 04:52:28-04:00,6800938,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),131993727624029,1524126371,1154641190426,1154750930178,1524126,0,0,0,False,3,1158348430000
2022-04-06 04:52:31-04:00,6800939,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Long(),114939523521204,134690959,117176096863,117192300003,134690,0,0,0,False,14,117445000000
2022-04-06 04:52:31-04:00,6800940,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),75058870197616,941576100,1254407324708,1254492950687,941576,0,0,0,False,0,1256017930000
2022-04-06 04:52:31-04:00,6800941,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,PositionDirection.Long(),580000000000000,679952561,117192300003,117274114478,679952,0,0,0,False,14,117445000000
2022-04-06 04:52:31-04:00,6800942,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Long(),64770302280816,188291700,290702396092,290711287004,188291,0,0,0,False,7,291051270000
2022-04-06 04:52:33-04:00,6800943,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),1214352894353250,190656900,15700032975,15700542740,190656,0,0,0,False,6,15707692400
2022-04-06 04:52:34-04:00,6800944,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,PositionDirection.Long(),79649347611400,999231640,1254492950687,1254583822999,999231,0,0,0,False,0,1256060700000
2022-04-06 04:52:35-04:00,6800945,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,PositionDirection.Long(),189985666815956,552334552,290711287004,290737368373,552334,0,0,0,False,7,291004880000
2022-04-06 04:52:35-04:00,6800946,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),595508296002334,7473174400,1254583822999,1255263554185,7473174,0,0,0,False,0,1256060700000
2022-04-06 04:52:35-04:00,6800947,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,PositionDirection.Long(),630000010000000,739107119,117274114478,117363079035,739107,0,0,0,False,14,117445000000
2022-04-06 04:52:35-04:00,6800948,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Long(),4925206173629644,405405000,8230819125,8231638940,405405,0,0,0,False,10,8228788600
2022-04-06 04:52:36-04:00,6800949,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Long(),125789732051092,147641882,117363079035,117380854377,147641,0,0,0,False,14,117445000000
2022-04-06 04:52:37-04:00,6800950,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),129482914948702,152000000,117380854377,117399155822,152000,0,0,0,False,14,117445000000
2022-04-06 04:52:39-04:00,6800951,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),67593368812,306243400,453059117106662,453075331964144,306243,0,0,0,False,1,453773110000000
2022-04-06 04:52:41-04:00,6800952,Dz6YrKW77CYNwvMbjgrcqAm1nSefgjum7ohwngfFbCCR,HsRfqnC5UGUGrzMWMXsohgQJRz2hkrHUdEtzrcJg8XCC,PositionDirection.Long(),124906909952445,1568000000,1255263554185,1255406196795,1568000,0,0,0,False,0,1255831380000
2022-04-06 04:52:44-04:00,6800953,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),145992326270307,1685936358,1154750930178,1154872326604,1685936,0,0,0,False,3,1158923740000
2022-04-06 04:52:46-04:00,6800954,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),22658700865,102661600,453075331964144,453080767715901,102661,0,0,0,False,1,453850230000000
2022-04-06 04:52:46-04:00,6800955,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,PositionDirection.Long(),79595524382955,999283325,1255406196795,1255497106880,999283,0,0,0,False,0,1255967720000
2022-04-06 04:52:46-04:00,6800956,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),5999356270747,69285055,1154872326604,1154877315635,69285,0,0,0,False,3,1159105550000
2022-04-06 04:52:48-04:00,6800957,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),25265215934,114472600,453080767715901,453086828877855,114472,0,0,0,False,1,453850560000000
2022-04-06 04:52:48-04:00,6800958,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),40284806726,182527100,453086828877855,453096493513004,182527,0,0,0,False,1,453850560000000
2022-04-06 04:52:48-04:00,6800959,Aj4tKafdixTrLdsyd2qQvbqoyoQqzia2SQkyAiV1xBQD,Ejgb2BzwArp4aAb7EbNGtjcjSeAeha5C4jQNvjY2X9M8,PositionDirection.Long(),1488019599499942,4327749498,290737368373,290941766228,4327749,0,0,0,False,7,291064890000
2022-04-06 04:52:48-04:00,6800960,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Long(),116716155180718,137033410,117399155822,117415656448,137033,0,0,0,False,14,117445000000
2022-04-06 04:52:49-04:00,6800961,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),74929462024,339509500,453096493513004,453114470490073,339509,0,0,0,False,1,453850590000000
2022-04-06 04:52:49-04:00,6800962,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),57560714184,260819900,453114470490073,453128281106848,260819,0,0,0,False,1,453850590000000
2022-04-06 04:52:49-04:00,6800963,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),4223498531920,186412100,4413625371568,4413753097283,186412,0,0,0,False,5,4421700200000
2022-04-06 04:52:49-04:00,6800964,CQ4auay9rWinjqjseb7X1gds6XwbicfGKoThNm9dzATJ,2SsRMthQAkt9Sc4qVcSpe8vi4FwgjyKiFt7x1Q4n9fwJ,PositionDirection.Long(),184000000000000,889237482,483241006666,483321476285,889237,0,0,0,False,11,483777620000
2022-04-06 04:52:49-04:00,6800965,9UKnLqc73kQAKCEzemDmEHGnu7Z97GiayKxzh1G31PhN,8dHoCETE8rJ5XWpAWp4GHq2VsX9R4RYEVwVw78Qxi5mm,PositionDirection.Long(),8600000000000,99319757,1154877315635,1154884467403,99319,0,0,0,False,3,1159009850000
2022-04-06 04:52:51-04:00,6800966,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Long(),437500000000000,5493893194,1255497106880,1255996974166,5493893,0,0,0,False,0,1256424320000
2022-04-06 04:52:52-04:00,6800967,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Long(),2522977541234462,207687700,8231638940,8232058945,207687,0,0,0,False,10,8229111000
2022-04-06 04:52:52-04:00,6800968,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,PositionDirection.Long(),3746434765843,1257000000,33545321532993,33558477290213,1257000,0,0,0,False,2,33602906000000
2022-04-06 04:52:52-04:00,6800969,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),147991197723071,1709218427,1154884467403,1155007547424,1709218,0,0,0,False,3,1159225260000
2022-04-06 04:52:52-04:00,6800970,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),30996158617714,358011967,1155007547424,1155033328529,358011,0,0,0,False,3,1159225260000
2022-04-06 04:52:53-04:00,6800971,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),77429816025106,127994200,165299187866,165307822750,127994,0,0,0,False,16,165647518000
2022-04-06 04:52:56-04:00,6800972,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Long(),1230452509065626,193190900,15700542740,15701059288,193190,0,0,0,False,6,15709432900
2022-04-06 04:52:56-04:00,6800973,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),154655755404354,255671400,165307822750,165325071808,255671,0,0,0,False,16,165644964000
2022-04-06 04:52:56-04:00,6800974,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Long(),123569903743,559948500,453128281106848,453157931526837,559948,0,0,0,False,1,453862360000000
2022-04-06 04:52:58-04:00,6800975,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),9999239483964067,161806263,1618062631,1618308768,161806,0,0,0,False,15,1619769100
2022-04-06 04:52:59-04:00,6800976,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,PositionDirection.Long(),15843891219527,699348200,4413753097283,4414232292674,699348,0,0,0,False,5,4421892600000
2022-04-06 04:53:00-04:00,6800977,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),92993806222477,153746900,165325071808,165335444888,153746,0,0,0,False,16,165644964000
2022-04-06 04:53:00-04:00,6800978,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),100633866760477,166389100,165335444888,165346671286,166389,0,0,0,False,16,165644964000
2022-04-06 04:53:00-04:00,6800979,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),199939522162468,330615645,165346671286,165368979303,330615,0,0,0,False,16,165644964000
2022-04-06 04:53:01-04:00,6800980,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),299858715339427,495923468,165368979303,165402444149,495923,0,0,0,False,16,165644964000
2022-04-06 04:53:02-04:00,6800981,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),1125499534144,12999900,1155033328529,1155034264681,12999,0,0,0,False,3,1159232850000
2022-04-06 04:53:05-04:00,6800982,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,PositionDirection.Long(),189858003249156,552400999,290941766228,290967861073,552400,0,0,0,False,7,291050000000
2022-04-06 04:53:11-04:00,6800983,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),248651919606716,292000000,117415656448,117450820959,292000,0,0,0,False,14,117445000000
2022-04-06 04:53:12-04:00,6800984,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Long(),256919988679859,301801328,117450820959,117487171341,301801,0,0,0,False,14,117445000000
2022-04-06 04:53:14-04:00,6800985,88SMpjGHBnVm3NWWAC1SLMwEhnBSVdzUzum2xmsL7bKM,9m4cufwZy4cW8htcubR5BmMbzrS8yxoGD9UGFw1tvABQ,PositionDirection.Long(),6301183578829129,101977494,1618308768,1618463905,101977,0,0,0,False,15,1619474100
2022-04-06 04:53:15-04:00,6800986,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),9123546785618,147662,1618463905,1618464129,147,0,0,0,False,15,1619474100
2022-04-06 04:53:20-04:00,6800987,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Long(),188987139099660,2183014760,1155034264681,1155191473910,2183014,0,0,0,False,3,1159287440000
2022-04-06 04:53:20-04:00,6800988,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),74624466785143,123433800,165402444149,165410773971,123433,0,0,0,False,16,165559573000
2022-04-06 04:53:24-04:00,6800989,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),99254539112726,164183200,165410773971,165421854056,164183,0,0,0,False,16,165559573000
2022-04-06 04:53:26-04:00,6800990,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),9998279561931656,161830876,1618464129,1618710335,161830,0,0,0,False,15,1620682000
2022-04-06 04:53:28-04:00,6800991,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Long(),471287305706043,779736200,165421854056,165474480481,779736,0,0,0,False,16,165559573000
2022-04-06 04:53:30-04:00,6800992,D2Suy1ThFuJTHCvb46yDyBMP2cBEYhbBRmUWkr9qLto1,FimQacEtDrLbyyJgfdTJDMDjz7m3hxySf5GeQCjPUoX8,PositionDirection.Long(),99964823979628,165421854,165474480481,165485646308,165421,0,0,0,False,16,165559573000
2022-04-06 04:53:33-04:00,6800993,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),9997718515001890,161846412,1618710335,1618956582,161846,0,0,0,False,15,1621060200
