ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-03-31 21:04:34-04:00,411114,DRiFTzrYkMP64BQvniNjSUViqMZra6nQDYMsnuCHUQb7,6VxSBmY3WPrP18Zra317VyK8xfk9kfu6pg6NkUKESicy,1,-662878336805,1542328027845,1038859849206216800,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:04:34-04:00,411115,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,9,-24982709559,-83257198782854241,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:04:34-04:00,411116,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,10,33577729782,-33235405110113407,2675092465255,1648771219,2675193495255,2675193495255
2022-03-31 21:04:34-04:00,411117,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,4,59382000525,938779685936675,262236477770746,1648771203,262230152324913,95622721663156
2022-03-31 21:04:34-04:00,411118,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,1,905406114471,-2106620701561,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:04:34-04:00,411119,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,2,416716846068,-29354448577354,40502707195448495,1648771257,51060860990436409,40504126799175578
2022-03-31 21:04:34-04:00,411120,4SgVHYsMDJJPjZJHSbT1hL8VLQ7S2YJHzFpfYRxzBaKh,9wQ312gz2bFQEdr9QphCpsQo7fviEDEytefsecrW5fMj,4,69579895131,1099999857223577,262236477770746,1648771203,262230152324913,95622721663156
2022-03-31 21:04:35-04:00,411121,C4zPb1U2CrEGWZee7Dy6HAX5kMLddtuPzqvTW3Z93AWG,2uBNrscXX79B4LgwY2c3MZDQQ83W9yWNuFbccNBiKrGf,7,5589079518817,-8719999980993681,273695832636031,1648771219,276210072149256,273759927584781
2022-03-31 21:04:41-04:00,411122,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,0,-173723211212,494999551832753,1570869215009919,0,1570904310639919,499474600743693
2022-03-31 21:04:41-04:00,411123,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,12,-942765847572,-870600217575190,34892075701449,0,49172205929634,34783786520199
2022-03-31 21:04:41-04:00,411124,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,5,144658880564,169898215438653,3315367679501863,1648771224,3315282535063947,1685733182610149
2022-03-31 21:04:41-04:00,411125,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,1,-64474687318,150014130522,1038859849206216800,0,1038902828282317216,487245867101387439
2022-03-31 21:04:42-04:00,411126,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,2,-63881960023,4499985369500,51059441386709326,0,51060860990436409,40504126799175578
2022-03-31 21:04:46-04:00,411127,LovffUMZGTniMyci8dJ9N1HhPem1kdTJFtQn8AykWyZ,2ne6tu3DkhkmhjtiEmL1quLRFsvXSnbW6cU2i8wdJjmw,3,3090703284513,4566420692903061,-379793556726910,0,-379861240006493,-438858458798071
2022-03-31 21:04:54-04:00,411128,eAXzwwppBRTsEa7YWMBRhgrDHZ1NgBY6HTGYnn8L5NH,77zyuGe7LXmWxJANxsxwxfidJKaAxfQTmVXogwDcUFav,8,126404172695,-3796077846934555,91567983681308,1648771220,172018429144403,91571313543808
2022-03-31 21:05:24-04:00,411129,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,14,1727568205065,-1896005805846186,2129045003312,0,2220161190812,2220161190812
2022-03-31 21:05:41-04:00,411130,7jH6mptayan1oQbuPjycomq4NysNboY57W4qJ6FmmoXy,BZVX5nXasY9NgD7M6wTQZUQhx4a9Uxbr4FxLXDUUC1dZ,8,-9719379953,291885324208867,172015099281903,0,172018429144403,91571313543808
2022-03-31 21:05:49-04:00,411131,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,3,67611251743515,99893581044051276,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:05:49-04:00,411132,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,4,1269719375376,20073199722179682,262236477770746,1648771203,262230152324913,95622721663156
2022-03-31 21:05:49-04:00,411133,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,9,392221781721,1307115498007006013,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:05:49-04:00,411134,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,5,-661556812290,-776981830501867,1685818327048065,1648771224,3315282535063947,1685733182610149
2022-03-31 21:05:49-04:00,411135,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,1,11556646481769,-26889006303366,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:06:00-04:00,411136,4zYJejjqFtHKhrFAgpf9DgyyKaufaR5Q2zg7a3FKDDMP,3ycqm7Htv4WKyfwj1WddAHj3PoiMTteLkn7UNtZ5ha9B,14,-6364547590647,1574603225907668,1815961104979,0,2220161190812,2220161190812
2022-03-31 21:06:05-04:00,411137,958fskVpeZ1XAq99DX717S89owyq3ospoH6KVfS1Kt3j,7zFRz2kJv874nkBTnKd2xUXwfLuHXtJpzTorvAZzgix6,0,50009410166,-20000000000000,499224553692862,0,1570904310639919,499474600743693
2022-03-31 21:06:09-04:00,411138,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,8,58279922756,-1750220099364933,91567983681308,1648771220,172018429144403,91571313543808
2022-03-31 21:06:09-04:00,411139,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,4,44266300936,699813137363224,262236477770746,0,262230152324913,95622721663156
2022-03-31 21:06:09-04:00,411140,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,1,859641176804,-2000138799624,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:06:09-04:00,411141,5bbzM1bndqbjR1RDsBEdzB9yAPFayh6m1ErUsWHvuej4,2ovzYZtADmKqd9FjzhggErCiCvszPqpYws9jSh6o3e7Q,0,122847486996,-350036420477805,499439505113693,0,1570904310639919,499474600743693
2022-03-31 21:06:42-04:00,411142,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,3,67141868173,65800000000000,-379759200693160,1648767600,-379861240006493,-438858458798071
2022-03-31 21:06:42-04:00,411143,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,0,6169353112,-9000000000000,499406052375777,1648767617,1570904310639919,499474600743693
2022-03-31 21:06:59-04:00,411144,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,5,437097188417,513359649927036,3315367679501863,1648771224,3315282535063947,1685733182610149
2022-03-31 21:06:59-04:00,411145,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,7,489140752208,-763150235311278,273695832636031,0,276210072149256,273759927584781
2022-03-31 21:06:59-04:00,411146,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,8,-92200003323,2768883199321784,172015099281903,0,172018429144403,91571313543808
2022-03-31 21:06:59-04:00,411147,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,9,30797707983,102636220841926581,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:07:05-04:00,411148,4asce2ayyFDyJs4nUvwHAPVFN9FHcQzbnNtCHnraGTWK,HP4fv5WWUhMQQ47zHirU8tNwUKhcLVpTpMQGi6vcaikE,5,8690824916,10207155193783,3315367679501863,1648771224,3315282535063947,1685733182610149
2022-03-31 21:07:05-04:00,411149,4asce2ayyFDyJs4nUvwHAPVFN9FHcQzbnNtCHnraGTWK,HP4fv5WWUhMQQ47zHirU8tNwUKhcLVpTpMQGi6vcaikE,11,-77884248188,6936799704436881,95107823030356,1648771254,95108945799522,95108945799522
2022-03-31 21:07:05-04:00,411150,4asce2ayyFDyJs4nUvwHAPVFN9FHcQzbnNtCHnraGTWK,HP4fv5WWUhMQQ47zHirU8tNwUKhcLVpTpMQGi6vcaikE,3,25421094613573,37558898992770362,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:07:10-04:00,411151,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,10,-78262686242,77464798814787382,2675092465255,1648771219,2675193495255,2675193495255
2022-03-31 21:07:10-04:00,411152,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,8,122135149178,-3667873648779905,91567983681308,1648771220,172018429144403,91571313543808
2022-03-31 21:07:11-04:00,411153,5TQtXo8WYPa3m23ncC7hXQxE35c7Jt4ZXnVp1fr2Aw7A,4vzSd92WJv8GvLuZYPzpE7GH49ynkYcxMdGa2PKeujtR,11,-10185470160,907174018380641,95107823030356,1648771254,95108945799522,95108945799522
2022-03-31 21:07:13-04:00,411154,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,12,530151058,489569735748,49280495110884,0,49172205929634,34783786520199
2022-03-31 21:07:13-04:00,411155,DrifTBDEyRjE8LTpSnyPEwb6NwvRUUXBr5KvcuBtqzzr,2QHE6HizrcupQbpgB7Da98igTD3VUQirvrW3qFo81E1n,10,-41,40994846,2675092465255,1648771219,2675193495255,2675193495255
2022-03-31 21:07:18-04:00,411156,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,10,-208387964050,206263450509950207,2675092465255,0,2675193495255,2675193495255
2022-03-31 21:07:21-04:00,411157,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,6,3000907909469,-119996337630945936,11870565473678,1648771201,14088272551356,11873066306594
2022-03-31 21:07:21-04:00,411158,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,3,3721332900221,5498156890665507,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:07:21-04:00,411159,5vTDDBPqoopBZTe7JURTRSyZvtDkKG33Bkn9raMD5QUb,CSEQ8WK6a2YkphL5oGskkbrnkXhUJj8o7dKRMe1rqPjc,1,-214505692234,499093307017,1038859849206216800,0,1038902828282317216,487245867101387439
2022-03-31 21:07:22-04:00,411160,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,0,239646929743,-682839800122073,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:07:22-04:00,411161,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,3,586178061994,866060370605193,-379793556726910,0,-379861240006493,-438858458798071
2022-03-31 21:07:22-04:00,411162,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,8,136734113819,-4106299098532294,91567983681308,1648771220,172018429144403,91571313543808
2022-03-31 21:07:22-04:00,411163,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,7,1927586349709,-3007391982210863,273695832636031,1648771219,276210072149256,273759927584781
2022-03-31 21:07:22-04:00,411164,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,6,1361924725705,-54458845170816539,11870565473678,1648771201,14088272551356,11873066306594
2022-03-31 21:07:27-04:00,411165,4ujVHxUpCBvoCZch6AGMkyfJPUrhWvuP45iucYpLR2No,45ALv9UKG881tbdJmA1keJziuAGugL5jNSv6LTXUDVXA,11,-6436643511,573282889021964,95107823030356,0,95108945799522,95108945799522
2022-03-31 21:07:28-04:00,411166,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,8,-483877840173,14531466094276730,172015099281903,1648771220,172018429144403,91571313543808
2022-03-31 21:07:28-04:00,411167,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,10,109551239427,-108434365463305937,2675092465255,1648771219,2675193495255,2675193495255
2022-03-31 21:07:28-04:00,411168,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,12,10137092703226,9361131542608659,49280495110884,1648771208,49172205929634,34783786520199
2022-03-31 21:07:28-04:00,411169,5ajGMADkyU2nRb7UeNtNet1XpMPFAsbfsWAJmTjGb2dc,CnVcuXw8Bukq1kLTVfxryBctJqZdne3oSZxDBWtHsDga,14,29921671011694,-32839028752925559,2129045003312,1648771200,2220161190812,2220161190812
2022-03-31 21:07:30-04:00,411170,5dtFrwPc7hDmxh6p94n8FAX1L4BdJgt2TcnPByuB7hdt,3BmtLmb7AEMaTBDKNttj6cXB3p8Nkhw3hKZeBcgQB7cS,11,18017127339,-1604704500731665,95107823030356,1648771254,95108945799522,95108945799522
2022-03-31 21:08:06-04:00,411171,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,15,2198903563,1469941298726604,1630884996,0,1481293746,1481293746
2022-03-31 21:08:28-04:00,411172,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,0,10967738866,-16000000000000,499406052375777,1648767617,1570904310639919,499474600743693
2022-03-31 21:08:28-04:00,411173,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,3,132447028706,129800000000000,-379759200693160,1648767600,-379861240006493,-438858458798071
2022-03-31 21:08:36-04:00,411174,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,2,6672137376772,-469999990101642,40502707195448495,1648771257,51060860990436409,40504126799175578
2022-03-31 21:08:36-04:00,411175,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,0,38604091930352,-109996862658835064,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:08:36-04:00,411176,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,1,35815329517915,-83332013545934,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:08:36-04:00,411177,Bj15AJxC22vM6iTBpGRZKXw1Ftc8zNvJaRpjKcmrbJTi,9saDd1TNVxGRHxA4Rd3sF8eWTVHQ9VnLUEvixP4MjMLW,3,5451414387453,8054300000000000,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:08:57-04:00,411178,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,0,2281200916733,-6499957164847068,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:08:57-04:00,411179,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,3,803603578488,1187299999999999,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:10:04-04:00,411180,DnG3qNVMm7BR6KnSVAgozQ9CtKi1qVgtBxPZNUx2SrZK,4GHmhDdBdJgrVmM3T2A8tsQVhzoRTfUBf1kvkbwh8TGR,9,-577035,-1923024928838,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:10:04-04:00,411181,DnG3qNVMm7BR6KnSVAgozQ9CtKi1qVgtBxPZNUx2SrZK,4GHmhDdBdJgrVmM3T2A8tsQVhzoRTfUBf1kvkbwh8TGR,0,470282,-1340002682,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:10:04-04:00,411182,DnG3qNVMm7BR6KnSVAgozQ9CtKi1qVgtBxPZNUx2SrZK,4GHmhDdBdJgrVmM3T2A8tsQVhzoRTfUBf1kvkbwh8TGR,3,67157795227,99223612745767,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:10:04-04:00,411183,DnG3qNVMm7BR6KnSVAgozQ9CtKi1qVgtBxPZNUx2SrZK,4GHmhDdBdJgrVmM3T2A8tsQVhzoRTfUBf1kvkbwh8TGR,4,3941712063,62315165875676,262236477770746,0,262230152324913,95622721663156
2022-03-31 21:10:04-04:00,411184,DnG3qNVMm7BR6KnSVAgozQ9CtKi1qVgtBxPZNUx2SrZK,4GHmhDdBdJgrVmM3T2A8tsQVhzoRTfUBf1kvkbwh8TGR,11,922,-82154750,95107823030356,1648771254,95108945799522,95108945799522
2022-03-31 21:10:07-04:00,411185,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,0,24461654110,-69700000000000,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:10:07-04:00,411186,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,4,645195474,10200000000000,262236477770746,0,262230152324913,95622721663156
2022-03-31 21:10:07-04:00,411187,HnsKX2c4zufHVYc7Uqfw44pw4HbGx7NgZ9iDvr9VdBNM,AqaNGBYDv5Sx3NjrkQpvBpiGooaCDT7ebkmxhZJMW1hV,3,46092313396,68100000000000,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:10:15-04:00,411188,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,11,89461,-7967950060,95107823030356,1648771254,95108945799522,95108945799522
2022-03-31 21:10:15-04:00,411189,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,9,-28220326986,-94046859410128346,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:10:30-04:00,411190,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,1,7437531384749,-17305005271338,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:10:30-04:00,411191,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,6,15509415495157,-620170000000000000,11870565473678,1648771201,14088272551356,11873066306594
2022-03-31 21:10:30-04:00,411192,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,7,21440273110055,-33450799990000000,273695832636031,1648771219,276210072149256,273759927584781
2022-03-31 21:10:30-04:00,411193,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,14,51452399892040,-56468999970000000,2129045003312,1648771200,2220161190812,2220161190812
2022-03-31 21:10:30-04:00,411194,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,8,745715264632,-22394776500000000,91567983681308,1648771220,172018429144403,91571313543808
2022-03-31 21:10:36-04:00,411195,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,0,2094050965738,-5966700029999997,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:10:36-04:00,411196,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,4,366116806079,5788000020000000,262236477770746,1648771203,262230152324913,95622721663156
2022-03-31 21:10:36-04:00,411197,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,5,-1475553109084,-1733000000000000,1685818327048065,1648771224,3315282535063947,1685733182610149
2022-03-31 21:10:36-04:00,411198,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,3,3434099518368,5073778250000000,-379793556726910,1648771221,-379861240006493,-438858458798071
2022-03-31 21:10:36-04:00,411199,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,9,-181750375962,-605700000000000000,1551006221144,1648771221,1550976214478,1550976214478
2022-03-31 21:10:52-04:00,411200,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,0,5483869433,-8000000000000,499406052375777,1648767617,1570904310639919,499474600743693
2022-03-31 21:10:52-04:00,411201,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,3,1525487734328,1495000000000000,-379759200693160,1648767600,-379861240006493,-438858458798071
2022-03-31 21:11:00-04:00,411202,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,0,10830642130,-15800000000000,499406052375777,1648767617,1570904310639919,499474600743693
2022-03-31 21:11:00-04:00,411203,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,3,589072955871,577300000000000,-379759200693160,1648767600,-379861240006493,-438858458798071
2022-03-31 21:11:03-04:00,411204,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,0,3731245819725,-10631653626750312,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:11:03-04:00,411205,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,1,13429842464270,-31247396833039,487202888025287023,1648771262,1038902828282317216,487245867101387439
2022-03-31 21:11:03-04:00,411206,4CwxH6JqYbZAXYEH9rcn1DddoMxdArNQt4vkynwvBrej,HXS9ewmRcpKZ9GCATcLYVyruCkMihcGjFdeGuycbNy2z,2,-6926147972445,487893053554991,51059441386709326,1648771257,51060860990436409,40504126799175578
2022-03-31 21:11:17-04:00,411207,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,3,28060811166,27500000000000,-379759200693160,1648767600,-379861240006493,-438858458798071
2022-03-31 21:11:17-04:00,411208,GN7eKWgBWTMAY43s8oMaTuj8LisdKVryHGUcMofJ1kpS,6nFbfmPiPP1mUnVskmZkfkA39BKvTKyLVkAgtEJsHSLX,0,5552417801,-8100000000000,499406052375777,1648767617,1570904310639919,499474600743693
2022-03-31 21:12:38-04:00,411209,8dRpshxfmbci4onUpjQvMms7dbHSRuixqevpA7iv2BjR,5jhzcA4Sp9623WV2ZusHbZqFdiuSp7QvAUAHCAtSvY1j,0,2772554770,-7900000000000,499439505113693,1648771221,1570904310639919,499474600743693
2022-03-31 21:12:52-04:00,411210,7JbCUyTgV4oLjFST9UUvtJkKpK6F99Pwb1Xe6JT8v7s4,9uYeL9R23XRstddnVE6kohfwCkR41E1GXtyduzc9TwEX,3,413849,611450369,-379793556726910,1648771221,-379861240006493,-438858458798071
