,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
6172,46wvhNcS7JvoW2RLjxo3qcDbRPCMo3Ev2advDJ365da3,7ZiK4bNDMYu7jSQ5riN6gFK9rPGwjB6GsPiinwAya6JS,,,,,,
6173,GfjHJF6z9KxCGJ2pXncYSzjkSMSyTTmzLuBB2JEpytT4,7DQvMas21zgbHgaiGPUYF5WyLWouqCqxmrxuT1J3cqFo,,,,,,
6174,2TBnZQThLowvqLHD7q4m1213GaukREtCdcoKWMD9okFv,AK1gH7jPDGzKUkMj3kTiSfCZfDRgYMHis2SvNVoBVor1,,,,,,
6175,4c77WMBqos1kVTBQEKFwwL2ZFwBMwmhVhBfo7WAecjQQ,6nq7PWx9EbCP461Qvey1kri95qaGLdDAov8u3FYEm3NE,,,,,,
6176,CGmK5H83oPFhDhcnSfiXvSXYaFTaGtXLtJ535kP2795j,5bmnWTgWx2x9wpHfQG753gAW2XgPqy1YvKwBd49uXVQr,,,,,,
6177,CPoi9BMNzpRNNtLjiZi6QNfQdMaGh73PUnJPhxZQpB3q,3ydpwmdEpYQgnHiHaGWKJz8RdvsxnYpwc8XXLpVc9GTC,,,,,,
6178,Etai7xa8sotuZJHFckxFePXydekqsb88ywgtkjJ7LYTq,42V9pDjnJGihHYUwAnUjyC8TaVtmUwNKbMDYrGBNjJW8,,,,,,
6179,EoJmZX1JEwEeN65Gx4bGiKxbWjWfQ4SvTGMWSQmR9xY7,Drkw9ZfordJrXzMqEbeQHQ3phh7U6xgxRi5s36mSs5uZ,,,,,,
6180,3QJpjmjSTJLfh7uvqM7E132P7ehqE4Q1gEtSJKKgJaiX,9FKra9oNwtnEdbSp5CP7LntVPb6LM5anK25GFfXQAxBm,,,,,,
6181,J5LSMaMFPyxf7nZm6nQZZpHGJT8g7LyEZhgdtvSyzFts,C91hp7xC1j8yucLq4nd8N4JVabuBQtgtgUQ8dmfVz7rv,,,,,,
6182,Bem68iukByPcPpgzi63FufEhjTigKkPeeW2gY4o8zK2Z,CS7E1f7LjgmwFUs85CMG45Q6qDy9NqmuGfJywfjjrf1U,0.0,0.0,566.94,5.9088216697393,14.05587916537585,95.94806404523183
6183,Bem68iukByPcPpgzi63FufEhjTigKkPeeW2gY4o8zK2Z,CS7E1f7LjgmwFUs85CMG45Q6qDy9NqmuGfJywfjjrf1U,1.0,4.0,396.4,4.8311330554328,1.88315266707485,82.05114523894814
6184,5MHNDFp9mrkX4XJkuzLiAKcdUL7QftZehR6FT6VQnXFH,GJyrTzbmxTNogpckpAGoh2g7fGBoFSVpTnkiWwNbp2rY,,,,,,
6185,EzPMfqK9BprYDmNx723TCUfu7NeKiAhD2cJLvbaDQqw,CrSQXVwvzwFHXoXHnpXB9Sqzm6M5jBGJorL2JExkbTFG,,,,,,
6186,x7uJVzNQE4QdsNsM6Xysh8nCj7xkcqgFKcAGY8wBQpH,3v8nCvqMcQABhYT2wH8HFF2Xk1yBuhjKVbVao3TyPo42,,,,,,
6187,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,0.0,0.0,699.56,6.8660880424792,14.07785432660076,101.88625541530392
6188,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,1.0,2.0,699.28,-0.229969082503,343.14635477877346,3040.7565764449128
6189,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,2.0,4.0,698.58,-8.3358128814065,0.21408013927812,83.80466427674043
6190,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,3.0,3.0,699.61,-12.7483113416734,-0.75481440993321,54.87864088422601
6191,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,4.0,1.0,2103.61,0.0496765432359,9101.50130873482,42346.14292726741
6192,5RR7157pXkUAed15pg5tTUYfoxdugs2cDR2BN5tgfiLe,Cs8UtDEHbTuFDRY5tEUjpHGe2wShnAM1MTG9aTBnffiy,,,,,,
6193,HUPUcjwBMVa6SZXjPqSTXtgnTEbmy9pX7nY4zVzzPYDA,5FeoHTpVt8u6m52SUq8P8Pe8LqHJLweZWA5eY8H8dswU,,,,,,
6194,L4Qcaris6JUv6iX4Gaatzw9E6DNUT7Ks3UKM7G2bDX7,CyZeJYv5EDnUPViS4UB4btusvNjhzzD6LL4MTLDXCr8,,,,,,
6195,8J1nyXrAsDDNvoPAfcjsxVQRqBMCeriarS3MTZBurFxc,HRpPpD5HdSWgkr3M3rrzhZJVpc5wwWzv6Q5dxmvDtp4F,,,,,,
6196,3KPpxvdh63BiCNYnzFQqjz3zCSci9dRZS6p9JxGYPYYd,AdxeYvwHGm4pS3Nkj7UjQBqB7Q9gpZ8n6nvcGFTjzKtw,,,,,,
6197,2gb6Aa6sfRUwtqggTKPrNrbGbm1h7okLBSXkj51WTjNL,46W5ySUzTKvb2ptCPiZwg9G7cwEd1kWRNp3fUWpPiP6A,,,,,,
6198,8AxM24V134ULQHnx8MJ2MYiSRuUTySv8BYjdfXRTYAm5,4nhabKaiC4skNBx4Up9KYFFhQq7sk9J1wdXKUtteXaGi,,,,,,
6199,HQYooFesH6BeiPAPSb9REKKGeGrDh6oD2tkYPrquUvxe,FRSp7hvfD4wP3uukiiyNDUe7LLNG2M9PyifZ5hHNZ1r5,0.0,0.0,137.99,0.7644157066746,1.63692742897862,180.516960595029
6200,EZ8GoQg3hDG6dAQMM1rFrbkqVE7VfxfCL2x4ZuCWvPRY,FZugbvxqLFVPHLjyrr38XzgsoJEr2bPtTSSzEuJXDG6Z,,,,,,
6201,3qHLyUDuhkKBDkZt9MCsEjVqvzoMhs3LqNrYXfmuS7vr,6sJPFBSA6vv7WbcqqH2f5FjZV3zzGoUW3HwBejAdS5yK,,,,,,
6202,FFezw8oLwi8ev5Mfiz53NFNwcwWGAsVVo47ZAPXcdKR1,L4y8uZRgFbVypngxXEc2oWHLv1o4YepKEp7NshmKLdT,,,,,,
6203,3RdfgDvLvsdZG5Cf6hKiKMQMqfidyxHzjYvUx1FZpeHQ,HELPNUwAqTX7gfHS4cnJnqXFM6Rb156tYcpsitKR9iDu,0.0,4.0,2.11,0.0171234877744,0.46492008071259,123.22256001808799
6204,GUAMsRyJasrHZNX5ym5toTX7xkYW3fsUcGmH23k8oAXh,7n8CTgDDhvs6WhDHAwkq9RR8X5VUpQ6TH7o7KcQCZD4c,,,,,,
6205,4bU8GdeaEawLvxCR6F3Cc1md6PmEqHKqxT81kXXdjrUt,EzQ1shKEUg5gwPo82ekDSwDyv6Xz7pr3GJsUuC3uNMKv,,,,,,
6206,E2766k5MJUto75hFRYPg7naxuXJfcWNQHEePW1xkUmzj,FM6CRTLqCFsU2xNekSaZX4d83CBX62mKoaCyqB7ahYgy,0.0,1.0,1.9,3.842204e-05,4540.845529843482,49450.78397711313
6207,6oeYnNCCCS5gnUDqsu4ZsLHsiMYwJwo2rG6B882qnARp,DcyfCy1RJ14ia8fiE2dMC2eYXjBTHULxeJgSSsytbxSQ,,,,,,
6208,4MNxu9upSbkx4B2QzVomDxSknNjce8hVKFbF23m5JYS2,CDwRuL5cpwTTFEskmrZNNzBfmaLyJ4i1Z9vs9iJANpk8,,,,,,
6209,21Nm5r7yPiSL5LCVmR1pfP5URdrNBu6riQmSnu5vzypo,FGvFSaCBQhWFrNCHvwqD67JkwXBtWnG2evKfjfP2kWv3,,,,,,
6210,C58KZV6k6noMVX4YRNFEe4YKBjByw57pfyLUKrLjKRrV,GWPTPnPjUDwdGNo3seQCoNrVPhY1XYgKxfhWDqoMe7D1,,,,,,
6211,BbNww1z4EUwMDJamDEzyVJrnZHMGveDrb7AGiyKfq3Gi,DWhjEZTXQNGDB4NWUSaNUim3NwiTYqmezJB3P5mdycEC,,,,,,
6212,6EacAiUhDNUgiqGtjDtkuieyYt43pgQJZAok9Ct4A5pF,FdCbNzY2yRjUmzR8LdcQG2XA5G9muR2aTBR1qVhxFbyd,,,,,,
6213,HVGz8bK3kCtwyrshmqBHXa9jQpApBLQJrZESTBpt72Jy,GEeKaAwCGwXFFReaeDrMxxWivChYSC87bbTCoxtfmj6q,,,,,,
6214,6EoB6hSdELxNm4cK3pTs1n3kauuJKz5mXateecuv3DbL,Bxbti1rKNaKdSktLreUvKxXoJUBs4LZ91ubiYt7APTch,,,,,,
6215,CwwWertZJbAgRCH4fvhyC5AgoKGAptpA16rUtS5DGZta,3APE814PWNWAFtK5MsvwKttQ8V1uGcVrjrh7REWb7VD5,,,,,,
6216,7R4We2QUPRinRKxKgw5cz3xEbtA8Hgpr5qKnNrVk7C6p,A4mrjEawv4c687m9j34gHj71Jtx4PvPuBGwgHcwXg5Jm,,,,,,
6217,C3mN1MMS1Wfzhov2wbqpzLBp7oYzD2Tdiy6yHkKwnHBm,Hfe3ASthzEDQX8G38c1W85yF9UY8ivhUhb81LvyTur7b,,,,,,
6218,CLV8ySjuw82PusUG5Rtwrak5HPmzhrMnrpq3pZuCDPXs,7qyyq7PKwBwWEF3qZ9skiXS5E65Sr54EoX4pWBGnz519,,,,,,
6219,GqfNU9yFcidv7tgpoRx6CWT7hFFCvQAs9QBdtmRUxye4,AgVeUhKJVx2PT9mULNWdCcUxpmC1gQmmCGqsiDtrPyqC,,,,,,
6220,ACgTWMDwhK2ispktiSVYAEnTddiGXY5sm6dfFJMb4ENV,65zz6DiaQvLCyWBb57BTUYfmYKNwadTPjZzTrpG2CAVT,,,,,,
6221,8ktv5ZT571yMVVMXehmvh19TPjTnPN7gs2aV5WELyAzE,8BRhgNxcBvvtyhkj253AsebFYEwTpFjfhokHKtWohx5A,,,,,,
6222,7U34dU59gxjaMz7T4szCQZs1sDCzRDY3khUm5JQLg3Vi,HrzTdKvLA7WJULpJ4SMZyHwoZS3ZwnUH932xs5j5A66q,,,,,,
6223,A12AiKWDEn75gbcu7sTMUtkZkQtvmoDVPySi2FHNUTjg,EUHKbsnoWYDeXaJYH78nYwvWJ8bEmRtkhQWW2GFZxRnm,,,,,,
6224,Gj1DeTLxhfvCAgQeLTErAZKitiXFudB2fiCKoEMfLc3i,8Jb17omXVgdzK4aS499SSNN9T1Za8mfvbT7zW7tzRaaK,,,,,,
6225,9wEgrNARNKBAsdq9jGxXCB5zASQ25RidcgiNYqK8UZJc,DrRQRaoHKrjjLoe7Q8m4gBH2cpksM4sBZ1e8fT3pDeXa,,,,,,
6226,5VLD1B8FiJAXWfPdJCkS9eww1SHbJCVNiGEN8QRjQiZa,9HFq4mYAfNKYTWwJF5RNe3VpLjGZwLwDDRN635Bggh21,,,,,,
6227,CLLLf3C2ZJC4jtPakeAugVQYjSzu8nUUY9nDaTdEDWiG,7kqezCqsfZykyJbzHEtL5Ru2hE9pT6RkLXALqKGCgHhQ,,,,,,
6228,7B2rknTpsqonGJNZKGfFMqxY1EwbYU3ZYPGFGZ8auuWQ,AoaD3TB83GJjhXLfPbmY6MKdL97AKVLFPEibi7oA7Z67,,,,,,
6229,2Eziix2N6sX4zutLfENFsBnhy8X73xQvFUAhHZvmho6B,7Q55QWAHVoeaDAMyK1EkjQmsmj51YPu4AiiMJF2uWoG6,,,,,,
6230,CnN5FvmR3Kkpe69Uh1KvzjqJ8NsKpUFEaipj9LGiwpws,F4KkppDxtnQbccTso5WidBSEEJUNt1TnYhuAekBMnG1d,,,,,,
6231,9TqPMvUoqhvMVQAtrHspyYZ24kkZuGK2jJRKt2nCS96v,G4zYXZFkRRqRK57ZjkC1WM4zMzwBhZ2V31gCi6XRFfFE,,,,,,
6232,5VErUJtWigNBK7vt2LUVvBHDVf4t45cBLoD4mdQBXWYa,chK5uktWVLvwrBWqUBJCNUWhQYg2Wd9TMFRebt91EYc,,,,,,
6233,J3jCi9py8YpxEA4QYXn2SDUU3xrs8vfLnXBqYTQWJkLQ,Ek3ZjZEtJFUe33ZvwErkCBr3JqxBvcFAnbkEd6Gx7j5J,,,,,,
6234,8CK5t5Sk9pYwdva2aXPchwxNUXdFy1mDy9uLBKbxpjon,EgwVTVHQCq1qTtZi2XZz9GoZ3gczNjU2NRYWVPvyBc4w,0.0,0.0,499.95,4.3493911800987,13.69048241320961,114.94712232084277
6235,8Ykeed5Hs6f8VgndekVnDkRLWP6o6cczvCgJTs4f3XPu,55CbVCXGhp28WArQ2UdJD9mVzxteGuc5kDmgeq1F8rXZ,0.0,2.0,18.8,0.0062019492684,418.2405282476665,3031.3050278868354
6236,8Ykeed5Hs6f8VgndekVnDkRLWP6o6cczvCgJTs4f3XPu,55CbVCXGhp28WArQ2UdJD9mVzxteGuc5kDmgeq1F8rXZ,1.0,1.0,18.8,0.0004342689354,9122.849534881361,43291.14626327933
6237,8Ykeed5Hs6f8VgndekVnDkRLWP6o6cczvCgJTs4f3XPu,55CbVCXGhp28WArQ2UdJD9mVzxteGuc5kDmgeq1F8rXZ,2.0,0.0,18.8,0.1839228395973,14.08135696604659,102.216777650686
6238,A3p6YQisCJKpNkF7vkjZRbEfbnUt7vTZdR2zPBUSdTkk,FpqCxvTkSiwDwD5qEt6hXJxzFDLFLAQ8VevK8zwRqYun,,,,,,
6239,BW6vrs265tBCu1NQEZWR8RoGNRBDjRK2Sd8up2P1HsQA,9yazkCidFf35d8hAehjBtJ8SWim7Tc2ahazZYgZKroJK,0.0,0.0,18.5,0.1857144635732,14.08135696604659,99.61528921363822
6240,BW6vrs265tBCu1NQEZWR8RoGNRBDjRK2Sd8up2P1HsQA,9yazkCidFf35d8hAehjBtJ8SWim7Tc2ahazZYgZKroJK,1.0,1.0,17.5,0.0004085678158,9122.849534881361,42832.54657671447
6241,BW6vrs265tBCu1NQEZWR8RoGNRBDjRK2Sd8up2P1HsQA,9yazkCidFf35d8hAehjBtJ8SWim7Tc2ahazZYgZKroJK,2.0,2.0,15.5,0.0051958982369,418.2405282476665,2983.1223194331997
6242,FNSeBiuxg5tqxjdE8ApSJ4o2PUYs7aFLsZQu5YrCLBYG,GWV4DUEnEgF6knFNGToV5vJJcezmBZNx5vmZgD933Anw,,,,,,
6243,FeXMhTDfMSBEXrEUQoy9cqrMcqAgRTY4fbuGQ7NwUFm,FedPPMJHhydao5CxAnt57VH5dAmXVWYFr8DzN2pbMUPx,,,,,,
6244,3fLf84SLhkmpGHC1TE4EzxTxVr1Tm3d7CGVzQGkSToAN,Evoi8x5p4eTa5xW8iek55NDpgSqCK2SLydpwU8W8U7ko,,,,,,
6245,AnhRgcwCnz2eEDdfc1SiBvkWHwGiKJrB7ci57xD2k8W8,3bKiTBe6hUdDGxofKL4y9W1BZohCa4VNwLaBWigHrzGS,,,,,,
6246,GJvx4kBZAMWewqSjL6tJpzm2GFB1U6iDyKJ3PoEXmriX,37HjNUgufsXmkVHKkfNtoa3G2oHBeL8jxDQPAPiSixq4,,,,,,
6247,91BChLsCwwvncf9CJX6ewYa38Zkkx7NZZLouYDYDLgR2,56LKvrNZQRDu6UmFhWSdquGBWHXiR4iPCtTrYvYgKBsF,,,,,,
6248,AVFph8w5CWcTJExejj4XB7TqsMBWPramC3CS6im2HQrg,4gVzwxCsAebj7mjp48mP9QXo99xAVFN3629fPMPbCHpj,0.0,1.0,2.69,6.30073326e-05,6016.46244047953,42693.443588183254
6249,4RLtP85XvKXCuhmgyUV6bbJH78okpNrT9qUAxvFgEfwG,JBbr62oVDNmkTqaixx3QUE9NX8WqKAT33m9A8uAMmyz,,,,,,
6250,4TEqULsGBZaAqqjZ2Fm88FGVo1hJ9M7q9uAr3WGUhQTo,p632rxLJpFYULHmZ2stUTDzjm2B35yp2MmrfaYNeqfF,,,,,,
6251,5BE1Xf3RFW7xpb24LXvACci2T4BteVdRYBLf45azmL5W,4aVX2Jv8PEiy282QjpiCQkVPSrviXE6G7QoWmczcqiNk,,,,,,
6252,9wbooFkJoz9wvWbKMAxmbAbLBRMny8aoGdHoWnrhnr4k,HhRTzyucgfA3LoyG6aGYBswfVUPpx9SgDzHkZmmJHkUW,,,,,,
6253,3fh1g6fHkHeycwb9UAUCE8qXgiXdtjVp95GE9j39Kxsn,dXBy1yuMFpCNtCLNfhPACRrcSJ9qZCwjgCjGWzHbNfX,0.0,0.0,123.94,1.0791382597457,13.7732709884303,114.8508996698964
6254,6ivAhvY6bUr98jqBp4ye1w8Vz8NesEubqKDSn1jeqxmr,49hagnoMSB3ozBBMaTgeZ2nwEbKKS3NZWUuPShMBUwp9,0.0,1.0,13.6,0.0003097286868,7930.341680924542,43909.397416526284
6255,DfkGUhHXNEtLw7Ba4myKhLEYnWARJi2udRLpLh7bj4ib,DYsxWEFb3oVULzEcMSUZWpDWrpNj2uXAaVciPFHzjeh4,,,,,,
6256,6dYCfhSvjowKq9c2Rg1LtjpM9Mhg8AZWw8LXf5pRBNUL,9vSUp7JS2AqBzYYCt53MbbVmbPwQV8vpi4HkmF3Dj5as,,,,,,
6257,28UR4WKAziiJmPwas5E5JrY3WaUrR2NkYYXCKuxPHTMR,3PPCwAjj8GNphb3cRs7kP1QVghEUX6gWUH3M4JarQsTD,0.0,0.0,63.35,0.3693307231034,11.06530475327277,171.5264830060297
6258,9FiCqjVfaThchAHyQ5F6Q7AJHEtgXG1eJkHoEREqoXf1,B49pbfJN9rxkKAQjSdfHpbDSSnwNbg2w5p8hWW4J4ho6,,,,,,
6259,4y3YDmae9yYyr6YSPFKjpNhQnm6XXcMrfuNpyH97F3bC,H6mX2apHoxF5Jm9vd5QDtZxm93e21ZEN45SnHK6eSRSM,,,,,,
6260,Hv2HLnuma7AN4yPbgxBNKS9LTdVewhRaNwgmLh8MrgAj,CTTKqzwrTJeLbcmf9ono42bi9SAZxq5BGKPYHv9p7yZT,0.0,0.0,19.8,0.1906949382285,14.08135696604659,103.83075808899905
6261,Hv2HLnuma7AN4yPbgxBNKS9LTdVewhRaNwgmLh8MrgAj,CTTKqzwrTJeLbcmf9ono42bi9SAZxq5BGKPYHv9p7yZT,1.0,1.0,19.8,0.0004534533352,9122.849534881361,43664.91204936671
6262,Hv2HLnuma7AN4yPbgxBNKS9LTdVewhRaNwgmLh8MrgAj,CTTKqzwrTJeLbcmf9ono42bi9SAZxq5BGKPYHv9p7yZT,2.0,2.0,19.8,0.0064571347593,418.2405282476665,3066.3755269289845
6263,CAMppHi8Kbi71AURWdRjf9RyQqjjQrApUmq5LkYp1JLk,h31YQCAHWdc5SKyX1swuYJCvU9yWUvr94DZoF6NRjkU,0.0,1.0,14.04,0.0003224125737,5336.9656818393805,43546.68876240542
6264,6NDKFadDsPCzTT2NMveuaA8p2Yg5Gn6T5GLpaY8m2LaC,GtM9Njp7d5Tx5UfC8QRQ34M6f9V16UJKYqNcwDNM36qc,,,,,,
6265,GNnoHMm1iRpaR1Eq6ebQiYHkceHZQgem3WSXXiWFUASR,7hxZYNbw75M66ZW2ahkh4GKTCxkhU2BhkDAhhLaUYGdx,,,,,,
6266,HPNrFdRsLiUJEjEsZCM7kLitYaV9D1BCRe56c5byK2ww,HELfanPz1tPmfqTBWWCkHt9gv3XhkvEcWMEB5svdHQnq,,,,,,
6267,SGGFiPjjhscwroiWMqY4jTAHFw8eakpsEv35wNoHUPY,6uZobpBuFcQeYgZ4dApFi6iy4DB9GLHP1AAsQcCj6212,2.0,6.0,1.08,0.4638396330068,0.08665610045723,2.328390941927481
6268,dbvJJtFVd6FbQWACTcUcJqzmkMBCYNe9JRqnXJMF11c,DjVmP3EnQycmuCPu9ud6q79USypq1RtepVVgyskEQPYa,,,,,,
6269,2rwWgYTq4inkwar9yH56tHfeUKNnfGJ6t1Sex3cP4wh7,53amkdxkCpZQvJiQkNTp2E1fbZ3zTedYJWiQyJziNn62,,,,,,
6270,Ho6FybdeWp7EMsT2Q1fRZG6bqnRGTx6MRuFkTCFDdrvv,BSQEGnQ9j7bcWq6UqyDWJhPcWTXRfgS7FSBLWwKwxatY,,,,,,
6271,9tFjqqWK925s9VbJzAx5gXjTuLuRLa3vzuabCeyKe5YW,Cw9rjeVur4f4cXUUFZXN4pcHCSsCCLpdVb2TnNf1DGYv,,,,,,
6272,2a9BGJpbJRKpEQVxjVpPVaSVBmKkzXrTVrRE1QFDK3MA,GebsQACsQszXVn3NvakJdMrJMcQHiLCBkCQEoq1YpDH1,,,,,,
6273,6cfZ2pYJi8ZnaRd9L52AbksMmwo1nXVu5WnK4PGUc67V,4brtvHuE5VaFYmDhmZe2S2PHHHwKo7qAkV1uHLrQGyqT,,,,,,
6274,7M39phzN4hN6oyT2nanjWxws9ZZupmee2hxKjqHjnnpo,2hsTuEiQwTP5wyAxSpajbjniw4RDi3Qfxf1koEmrfuWe,,,,,,
6275,GWHQcZcbrcvAdxD6p8yUhiZMHUo9jspYqe3VenheC8SC,DUEVKRHQnsVYQBAdfgZLy34ntutLMxxAuYYc9MpTQunR,,,,,,
6276,FWxbfYMjjY2BenMBDE6bbcX6FbqQ9vRJuezeU8oZfa17,22ALvANWeGWSjJaK578oHUdz5jAhvCVs3to6S2JPvafW,,,,,,
6277,7T9gi7prCcZJkYJMSB5Ef6Bu4pAuBw4XLvumSFnqKDSi,Buioe5v3DyFwD9nquW5XdYeVYbSABCyg79eUHEvtvfaW,,,,,,
6278,6X8YPwJinjCanbNpg3hQrd3hXYzCQR1cuLZFgAWiWvUM,E5DXwW9rZdBRQPC6qu2zoh48xxnrLRXsZS2fZQ6Z3rC2,,,,,,
6279,HzJ6bSFn4XtaAfrxH86USCKGSf1UmL2BQCdVdsFczpRP,DxkPcDuCGuMtwA2na1F8huVPozq7odeGA3kCk4G1EUka,,,,,,
6280,FrRcRM2j7pugGdf5EsXkKvZZnTQewmhfW8kcmzTiiPmV,6aW6kN4EUrPZrH2Yvxzvv8nuQrTW1QoPQdEdRSJBuxsT,,,,,,
6281,8GfGEvrGD2JjgE9KvwYbAaftHHXUWMTVdkr1djNqp9fi,9KcdsKUcXrt2J3ZHcNtNJBR3b1AMhsJwJgQaFvyX1KQw,,,,,,
6282,ELGFk28c85GLpG2TjoMPUeEYdNiWiNxYngCjkg7Ps5cj,542z7jpi4u6kTxw3fR2Y7ML7YS4x2H5QUnwGq6urGJGR,,,,,,
6283,CZzywQ3FdtffWaxoyt5MZdARLzHDcq8NCocXh5vP6tnV,3Y3bMCoasyEoJDektsUVuhF3u1GSc1R75ck3YwtFasgt,,,,,,
6284,HkgGBPcLC6XGEUEuMC5epVct95pmG6444H5EzcnAiVpZ,9fF1YG6nBeQEWnv5QWto2uTf1EKnaoAhEX7EmmG5dWT6,,,,,,
6285,AZvQLvB9CixWmfAc156sRP1NCUru8p3xgPT8k3Y5fS4Q,2XxJn5mg5No71rNLSh79fNt9ExMdrVGA95rUKqybYffo,,,,,,
6286,2PgHQM1GhHykE4bQ1ggueAw2Zs1BFUW5hxvMvr8DojKM,Cs2YxkuqBK1kjoYZbUZdUcxapPbv8oC75trwGgWoCPfG,,,,,,
6287,4khzivMdWkwhgMjiz7uRe1TFyRurjT5snkTrYdU7Ahk9,7TNtPcwHqf1BbgEp8gkC4wGSxUvHF6KecfqJE7ZHte7q,,,,,,
6288,CexHBMr67SYrj49ucBVxtYJG3C9T6kDXP2AQYyF38yQq,HA1C2cmfsaYWQr7yfoawEzSidMcaM6LBs2BvHLnAmHuA,,,,,,
6289,HMSiddN8RTZeV9fHMf5p5BZm6PTbuq4YcENNyHwp6mi1,AXPxhcygRr2xFE2sojstHuV9XcKmTdF1qASGpw28vDPP,0.0,1.0,6329.22,-0.1509999999951,4173.918048491816,41915.364239770766
6290,BFT5tBGPcJeXGFYNaAbx4gVxfpgMombJQv4GzkPhJC5h,BZcJCztBfKjYdokfXFrXN4vNnmT2LqQp7HTHcYyukRXK,0.0,0.0,18.8,0.1812617408405,14.08135696604659,103.7174194224634
6291,BFT5tBGPcJeXGFYNaAbx4gVxfpgMombJQv4GzkPhJC5h,BZcJCztBfKjYdokfXFrXN4vNnmT2LqQp7HTHcYyukRXK,1.0,1.0,18.8,0.0004312580339,9122.849534881361,43593.3907827427
6292,BFT5tBGPcJeXGFYNaAbx4gVxfpgMombJQv4GzkPhJC5h,BZcJCztBfKjYdokfXFrXN4vNnmT2LqQp7HTHcYyukRXK,2.0,2.0,18.8,0.0061399326955,418.2405282476665,3061.9228145250927
6293,27YkyZKv3zKnTr5tQbwSnggRf8RQh6DurEXh3rvS2N3w,74bYe8WhSk9oGXy33joNyXASE5jktCSdLHFV2oBoC5w3,,,,,,
6294,B17Z5G2kPPLkGzhoXmjkjJoNDqPfahXg2gat2u5AmfEc,Gwe1S7Wthi8pcNCzk1ttAvXwTUpBtfsEoDW5fMWRrPcW,,,,,,
6295,A4JJ1Xf94SViVdgJRRgttYkfDht9j8AJsuvxMewQ3tgK,Ff9robSxnfaE5naqphJem87BU4WKKb5H691MjSamQLV5,,,,,,
6296,CU7PmzibYdgfPc2MWdigzTowLvnY9d2wtSseESemGbkv,A6qH8847vcxf2KZuAquUmF1umT29nqdxQ8PiyjZE19gJ,,,,,,
6297,DcwJqKQasv4EpTNGT9AXS119Lc7aWEKn1fFsyTrqnH4W,4AsAkdCjRbNmrb9AUq8dDYawpgDHcwPv48dUAksKv5Wj,,,,,,
6298,DnbDD6deFUkm1qeEfZT3M9GVNtzu8e2GpdXzNKBfTT11,HpjmrE69DTK9F4KK3Ph5QrJbnZF8n3hmuJt6c5KVZDYZ,0.0,2.0,4502.57,1.4739135269894,418.3986085241832,3054.840000822098
6299,DcScY7hWCQotEzQd5ueNAMrwU2AtNTcHoYH7t7TLQMWH,TeA1EhFbdoJPYnEBNL2fKBd27DwJBmYRCCQpvvNhUrM,,,,,,
6300,92rwJkvQgERHf7Dqbti3qDq5qm2JhtRSUiHopuhuhYxJ,CxgLAzbz8Sn6PDy161KkKTY87hdHoLSpWwK3ZEQ4kAPz,,,,,,
6301,CwzKpdEYNHRHLskGy4fKZjQ6WWPHvGeWP82PVmsprhPP,HqTuJ9U8zNVTjmC2QRNoP5hzUWemmkD6T4yTqRsJ6Q7K,,,,,,
6302,FmPPpRU4o8XNcWUK5D82eKJXd8vwyxBBQ9XtwyN4CqHY,67r1mwfw1uLUiUkSXqsKDjrNcXpYrXqvHR6Q2UjKNWFv,,,,,,
6303,B4R1U2UXgbb1Cc7Jjmty4m9HRHeRWDecYGskkDCD7Sof,4hT57Hzhat2aZxGjEpVm3PwTK6bRxaxKxPGQwgnhnxKa,0.0,1.0,200.0,-0.0047246776186,4144.003166861337,42330.93051950141
6304,B4R1U2UXgbb1Cc7Jjmty4m9HRHeRWDecYGskkDCD7Sof,4hT57Hzhat2aZxGjEpVm3PwTK6bRxaxKxPGQwgnhnxKa,1.0,0.0,150.0,1.5655422417684,14.05057906363419,95.81344788918854
6305,B4R1U2UXgbb1Cc7Jjmty4m9HRHeRWDecYGskkDCD7Sof,4hT57Hzhat2aZxGjEpVm3PwTK6bRxaxKxPGQwgnhnxKa,2.0,4.0,150.0,1.8197119139037,1.89391217074151,82.43063028488699
6306,B4R1U2UXgbb1Cc7Jjmty4m9HRHeRWDecYGskkDCD7Sof,4hT57Hzhat2aZxGjEpVm3PwTK6bRxaxKxPGQwgnhnxKa,3.0,3.0,150.0,-2.8330986321662,-0.80403375233727,52.94556225361957
6307,8pJsdZCpZUkQ2rdxcdhnyftmkq6tkYpD4ZN1BgzKE9zg,HKohZKdUuRrxUTVQKYScMpkQLqabwS38b6hnG4KEfVqT,,,,,,
